Player Name,Age,Team,Positions,Salary,TOI Org ES,TOI Org PP,TOI Org PK,GP Org,GP,TOI ES,TOI PP,TOI PK,Total TOI,Goals,Assists,Points,PPG,PPA,PP Points,SHG,SHA,SHP,Hits,BLK,PIM,FOW,FOL,SOG,"""+/-""",VOR,Rank,Unadj VOR,FP,PlayerId,Fantasy Team,Injured GP,
Fraser Minten,21,BOS,C,"$816,667",,,,70,53,11.90,0.63,1.05,13.58,11,11,22,1,2,3,0,1,1,98,34,12,232,210,71,0,-295,530,-113,204,8483489,,52.9,52.9
Ville Koivunen,22,PIT,RW,"$805,833",,,,76,58,12.50,0.53,0.37,13.40,10,14,24,1,1,2,0,0,0,47,32,18,0,0,82,0,-312,538,-301,168,8482758,,62.0,58.4
Mike Reilly,32,CAR,D,"$1,100,000",,,,68,53,14.76,1.23,0.72,16.71,3,14,17,1,3,4,0,0,0,23,58,15,0,0,83,7,-301,535,-405,157,8476422,,53.1,53.1
Teddy Blueger,31,VAN,C,"$1,800,000",,,,80,59,12.01,0.16,2.10,14.27,7,13,20,0,0,0,1,0,1,75,37,20,337,345,70,-2,-296,531,-114,203,8476927,,59.0,60.5
Reilly Smith,34,VGK,RW,"$2,000,000",,,,80,62,12.09,0.94,1.33,14.36,10,17,27,1,2,3,1,0,1,39,25,11,2,2,89,2,-330,543,-319,175,8475191,,62.4,62.4
Derek Forbort,33,VAN,D,"$2,000,000",,,,70,53,14.32,0.07,2.43,16.82,2,7,9,0,0,0,0,0,0,63,78,28,0,0,36,-1,-343,553,-447,113,8475762,,59.0,52.9
Michael Misa,18,SJS,C,"$925,000",,,,76,58,11.95,0.80,0.41,13.15,12,14,26,2,2,4,0,0,0,58,31,20,83,74,85,-1,-308,537,-126,195,8485402,,59.0,58.4
Shakir Mukhamadullin,24,SJS,D,"$1,000,000",,,,68,52,15.76,0.53,1.21,17.50,4,12,16,0,2,2,0,0,0,38,71,16,0,0,55,-1,-324,542,-428,133,8482166,,52.2,52.2
Frederick Gaudreau,32,SEA,C,"$2,100,000",,,,80,62,12.13,1.00,1.78,14.91,9,13,22,2,2,4,1,0,1,31,46,9,356,435,80,-4,-322,540,-140,204,8477919,,62.4,62.4
Anthony Duclair,30,NYI,LW,"$3,500,000",,,,72,55,12.69,1.46,0.05,14.20,10,13,23,3,3,6,0,0,0,19,30,13,1,1,77,-5,-323,541,-384,153,8477407,,55.3,55.3
Cody Ceci,32,LAK,D,"$4,500,000",,,,80,61,16.64,0.08,2.27,18.99,3,12,15,0,0,0,0,1,1,45,84,13,0,0,58,-11,-331,544,-435,131,8476879,,61.5,61.5
Ty Emberson,25,EDM,D,"$1,300,000",,,,74,56,14.10,0.05,1.59,15.74,2,10,12,0,0,0,0,0,0,92,75,13,0,0,48,0,-333,545,-437,129,8480834,,56.0,56.0
Brett Kulak,32,EDM,D,"$2,750,000",,,,81,61,17.00,0.11,1.48,18.59,3,12,15,0,0,0,0,0,0,21,75,16,0,0,81,0,-336,547,-440,149,8476967,,61.2,61.2
Conor Sheary,33,NYR,LW,"$2,000,000",,,,78,59,12.56,0.56,0.64,13.77,7,13,20,1,2,3,0,0,0,27,37,14,16,9,75,0,-373,577,-435,150,8477839,,59.0,59.0
Justin Sourdif,23,WSH,RW,"$825,000",,,,68,53,12.11,0.33,0.34,12.78,9,11,20,1,1,2,0,0,0,76,25,17,67,57,68,0,-339,550,-328,161,8482088,,53.1,53.1
Tyler Kleven,24,OTT,D,"$1,600,000",,,,70,54,15.42,0.09,0.32,15.83,3,7,10,0,0,0,0,0,0,73,76,18,0,0,57,-4,-340,551,-444,130,8482095,,53.8,53.8
Alex Steeves,26,BOS,C,"$875,000",,,,74,56,12.47,0.60,0.44,13.51,11,13,24,1,2,3,0,0,0,104,30,19,0,0,80,-1,-334,546,-153,182,8482634,,56.0,56.0
Sam Malinski,27,COL,D,"$1,400,000",,,,72,55,14.68,0.20,0.40,15.28,4,12,16,0,1,1,0,0,0,29,65,11,0,0,81,9,-360,566,-464,153,8484258,,55.3,55.3
Kaapo Kakko,24,SEA,RW,"$4,525,000",,,,67,52,13.18,1.53,0.05,14.76,11,14,25,2,3,5,0,0,0,34,18,16,15,18,77,-2,-345,555,-334,161,8481554,,61.0,52.3
Nicolas Deslauriers,34,PHI,LW,"$1,750,000",,,,70,55,7.60,0.08,0.14,7.81,3,4,7,0,0,0,0,0,0,153,16,37,1,2,40,-3,-337,548,-399,115,8475235,,54.6,54.6
Ryan Lomberg,31,CGY,LW,"$2,000,000",,,,80,60,8.59,0.09,0.14,8.82,4,5,9,0,0,0,0,0,0,147,16,30,5,10,53,-2,-338,549,-400,127,8479066,,60.5,60.5
Ryan Poehling,27,ANA,C,"$1,900,000",,,,77,60,11.15,0.38,1.66,13.19,8,14,22,1,1,2,1,0,1,31,62,11,333,337,62,-2,-342,552,-160,197,8480068,,63.0,60.1
Arshdeep Bains,25,VAN,LW,"$875,000",,,,74,56,10.87,0.46,0.41,11.74,8,12,20,1,1,2,0,0,0,60,23,19,5,20,66,-1,-344,554,-406,142,8483395,,56.0,56.0
Brian Dumoulin,34,LAK,D,"$4,000,000",,,,79,61,17.07,0.05,2.18,19.30,3,13,16,0,0,0,0,0,0,49,82,11,0,0,50,-5,-349,557,-453,128,8475208,,60.7,60.7
Pontus Holmberg,26,TBL,RW,"$1,550,000",,,,72,56,11.79,0.22,0.65,12.65,8,11,19,0,1,1,0,0,0,54,41,20,70,104,57,3,-370,572,-359,147,8480995,,63.0,56.2
Matt Savoie,22,EDM,"C,RW","$886,666",,,,74,56,12.19,0.59,0.88,13.66,10,13,23,1,2,3,0,1,1,39,31,16,7,12,80,-3,-353,560,-342,161,8483512,,56.0,56.0
Sam Steel,27,DAL,C,"$2,100,000",,,,77,59,13.92,0.63,1.88,16.44,9,15,24,1,2,3,1,1,2,61,28,22,140,111,72,-3,-349,558,-168,186,8479351,,59.2,59.2
Ty Dellandrea,25,SJS,C,"$1,300,000",,,,69,53,11.07,0.21,1.88,13.16,5,8,13,0,0,0,1,0,1,126,34,28,242,225,54,-9,-350,559,-169,173,8480848,,53.0,53.0
Nils Lundkvist,25,DAL,D,"$1,250,000",,,,71,55,14.85,0.34,0.05,15.25,3,12,15,0,1,1,0,0,0,34,52,21,0,0,70,2,-356,563,-460,138,8480878,,59.0,54.5
Lukas Reichel,23,VAN,LW,"$1,200,000",,,,72,54,12.10,0.98,0.11,13.18,8,12,20,1,2,3,0,0,0,19,28,13,130,199,60,-10,-389,586,-451,136,8482117,,54.4,54.4
Trevor van Riemsdyk,34,WSH,D,"$3,000,000",,,,80,62,14.52,0.08,1.63,16.23,2,12,14,0,0,0,0,0,0,11,92,20,0,0,52,5,-358,565,-462,129,8477845,,62.4,62.4
Ilya Mikheyev,31,CHI,RW,"$4,750,000",,,,80,62,14.16,0.24,2.27,16.67,14,13,27,0,1,1,1,1,2,34,21,7,9,13,106,3,-358,564,-347,188,8481624,,62.4,62.4
Mason Appleton,30,DET,"C,RW","$2,900,000",,,,80,61,12.91,0.22,1.28,14.42,9,13,22,0,1,1,0,1,1,68,30,14,5,10,78,-2,-364,569,-353,160,8478891,,61.5,61.5
Nick Perbix,27,NSH,D,"$2,750,000",,,,76,57,16.51,0.09,1.33,17.93,4,12,16,0,0,0,0,0,0,34,66,14,0,0,64,0,-376,581,-480,136,8480246,,57.5,57.5
Oliver Moore,21,CHI,C,"$941,667",,,,76,59,13.22,0.47,0.44,14.14,12,15,27,1,1,2,0,0,0,59,30,20,9,17,92,-1,-355,562,-173,188,8484197,,59.3,59.3
Isaac Howard,21,EDM,LW,"$950,000",,,,75,57,10.96,0.50,0.32,11.79,9,11,20,1,1,2,0,0,0,41,22,21,0,0,74,-2,-354,561,-416,147,8483455,,56.7,56.7
Colin Miller,33,WPG,D,"$1,500,000",,,,65,51,13.42,0.37,0.28,14.06,3,9,12,0,1,1,0,0,0,73,39,24,0,0,57,2,-369,571,-473,126,8476525,,50.7,50.7
Tanner Pearson,33,WPG,LW,"$1,000,000",,,,78,61,10.22,0.26,0.70,11.18,8,9,17,0,1,1,0,0,0,65,33,19,6,12,67,-3,-360,567,-422,141,8476871,,60.9,60.9
Zach Bogosian,35,MIN,D,"$1,250,000",,,,76,56,13.72,0.04,1.61,15.37,2,7,9,0,0,0,0,0,0,61,62,27,0,0,53,1,-371,573,-475,122,8474567,,56.0,57.5
Eric Robinson,30,CAR,LW,"$1,700,000",,,,78,61,10.52,0.14,0.80,11.46,11,12,23,0,0,0,0,0,0,84,16,7,3,10,75,3,-361,568,-423,157,8480762,,60.9,60.9
Collin Graf,23,SJS,RW,"$941,667",,,,74,57,12.34,1.01,2.26,15.61,10,14,24,2,3,5,1,0,1,48,31,10,10,11,65,-5,-372,576,-361,151,8484911,,56.9,56.9
Chris Tanev,36,TOR,D,"$4,500,000",,,,74,57,16.12,0.06,2.48,18.65,1,12,13,0,0,0,0,0,0,18,115,14,0,0,35,12,-375,580,-479,122,8475690,,60.0,56.9
Michael Carcone,29,UTA,LW,"$775,000",,,,60,47,10.63,0.48,0.01,11.12,9,9,18,1,1,2,0,0,0,54,12,25,1,3,71,-1,-366,570,-428,142,8479619,,46.8,46.8
Nick Jensen,35,OTT,D,"$4,050,000",,,,74,57,17.09,0.17,1.79,19.05,2,14,16,0,1,1,0,0,0,47,73,10,0,0,53,-3,-375,579,-479,127,8475324,,56.9,56.9
Jared Davidson,23,MTL,C,"$875,000",,,,74,58,12.72,0.48,0.48,13.69,11,14,25,1,1,2,0,0,0,75,30,20,0,0,88,-1,-371,575,-190,183,8483728,,57.8,57.8
Nate Danielson,21,DET,C,"$875,000",,,,74,57,12.62,0.63,0.45,13.70,11,14,25,1,2,3,0,0,0,63,28,19,32,73,85,-1,-386,585,-204,178,8484160,,56.9,56.9
Lars Eller,36,OTT,C,"$1,250,000",,,,80,61,11.22,0.88,1.14,13.24,8,11,19,1,2,3,1,0,1,46,33,17,319,272,74,-1,-374,578,-192,202,8474189,,61.5,61.5
Adam Erne,30,DAL,LW,"$875,000",,,,74,57,9.06,0.00,0.33,9.39,6,7,13,0,0,0,0,0,0,161,26,13,9,12,39,-1,-371,574,-433,125,8477454,,59.0,56.9
Justin Barron,24,NSH,D,"$1,150,000",,,,65,49,15.12,0.43,0.72,16.27,5,10,15,0,1,1,0,0,0,46,58,16,0,0,51,1,-389,587,-493,125,8482111,,49.1,49.1
Guillaume Brisebois,28,VAN,D,"$875,000",,,,74,56,14.79,0.21,1.88,16.88,3,11,14,0,1,1,0,1,1,28,80,14,0,0,52,-1,-393,593,-497,125,8478465,,59.0,56.0
Morgan Barron,27,WPG,C,"$1,850,000",,,,77,60,9.65,0.15,1.62,11.42,9,8,17,0,0,0,2,0,2,98,35,16,240,172,75,2,-380,582,-199,201,8480289,,63.0,60.1
Oskar Sundqvist,31,STL,C,"$1,500,000",,,,72,55,11.15,1.14,0.97,13.27,6,13,19,3,2,5,0,1,1,70,37,22,194,233,50,-3,-382,584,-200,162,8476897,,55.3,55.3
Steven Lorentz,29,TOR,"LW,RW","$1,350,000",,,,75,58,9.05,0.11,1.16,10.32,5,8,13,0,0,0,1,0,1,131,36,9,52,50,53,-2,-380,583,-442,137,8478904,,57.6,57.6
Mavrik Bourque,24,DAL,"C,RW","$950,000",,,,75,58,12.45,0.83,0.56,13.83,11,13,24,1,2,3,0,0,0,33,32,6,66,77,79,1,-391,590,-380,167,8482145,,57.6,57.6
Liam Ohgren,22,MIN,LW,"$886,666",,,,76,57,9.92,1.05,0.00,10.98,8,10,18,2,3,5,0,0,0,61,25,6,0,0,76,-5,-414,598,-476,144,8483499,,57.5,57.5
James van Riemsdyk,36,DET,LW,"$1,000,000",,,,73,56,10.88,1.27,0.00,12.15,10,14,24,1,2,3,0,0,0,14,19,16,5,4,70,1,-389,588,-451,145,8474037,,56.1,56.1
Rory Kerins,23,CGY,C,"$875,000",,,,74,56,13.21,0.56,0.47,14.24,11,14,25,1,1,2,0,0,0,69,32,20,0,17,83,0,-391,589,-209,177,8482209,,56.0,56.0
Philip Tomasino,24,PIT,"C,RW","$1,750,000",,,,63,48,12.00,1.30,0.00,13.29,9,13,22,2,3,5,0,0,0,50,24,8,8,12,74,-4,-426,603,-415,151,8481577,,48.4,48.4
Noah Ostlund,21,BUF,C,"$875,000",,,,74,58,12.40,0.76,0.38,13.53,11,14,25,1,2,3,0,0,0,49,32,19,60,190,82,-2,-393,591,-211,168,8483500,,57.8,57.8
Brandon Saad,33,VGK,LW,"$2,000,000",,,,75,59,13.09,0.54,0.74,14.36,12,12,24,1,1,2,0,1,1,10,21,10,17,26,90,3,-393,592,-455,163,8476438,,58.5,58.5
Parker Ford,25,WPG,C,"$875,000",,,,74,58,11.36,0.38,0.62,12.35,9,12,21,1,1,2,0,0,0,89,33,19,86,98,71,-2,-397,594,-216,173,8484135,,57.8,57.8
Victor Mancini,23,VAN,D,"$875,000",,,,74,56,13.77,0.12,0.20,14.09,2,9,11,0,0,0,0,0,0,64,66,15,0,0,47,-7,-433,606,-537,113,8483768,,56.0,56.0
Ryan Greene,22,CHI,C,"$875,000",,,,74,58,12.65,0.62,0.82,14.09,10,14,24,1,2,3,0,1,1,50,29,18,134,177,73,-1,-403,595,-222,176,8483450,,57.8,57.8
Dakota Mermis,32,TOR,D,"$875,000",,,,74,57,13.03,0.19,0.77,13.99,3,8,11,0,1,1,0,0,0,42,58,24,0,0,49,-2,-411,596,-515,115,8477541,,56.9,56.9
Noah Juulsen,28,PHI,D,"$900,000",,,,67,52,12.70,0.03,2.04,14.77,1,5,6,0,0,0,0,0,0,118,64,18,0,0,33,-3,-413,597,-517,105,8478454,,52.3,52.3
Nathan Bastian,28,DAL,RW,"$775,000",,,,75,58,9.03,0.24,0.49,9.76,5,7,12,0,0,0,0,0,0,137,27,23,4,7,47,-1,-416,599,-404,127,8479414,,57.6,57.6
Noah Laba,22,NYR,C,"$875,000",,,,74,56,12.00,0.44,0.63,13.07,10,12,22,1,1,2,0,0,0,55,31,19,148,163,71,1,-421,601,-239,177,8483690,,56.0,56.0
Parker Wotherspoon,28,PIT,D,"$1,000,000",,,,61,47,17.76,0.11,1.93,19.81,1,10,11,0,0,0,0,0,0,66,67,17,0,0,40,1,-429,605,-533,111,8478450,,46.9,46.9
Uvis Balinskis,29,FLA,D,"$850,000",,,,72,56,13.30,0.66,0.42,14.38,3,10,13,0,2,2,0,0,0,59,44,16,0,0,57,0,-421,600,-525,123,8484304,,56.2,56.2
Philipp Kurashev,26,SJS,"C,RW","$1,200,000",,,,60,46,14.12,1.32,0.73,16.17,10,12,22,1,3,4,0,0,0,33,24,12,54,48,70,-10,-422,602,-410,149,8480798,,46.1,46.1
Ryan Graves,30,PIT,D,"$4,500,000",,,,68,52,14.26,0.03,1.53,15.81,2,7,9,0,0,0,0,0,0,53,73,18,0,0,48,1,-440,608,-544,115,8477435,,52.2,52.2
Brad Lambert,22,WPG,C,"$875,000",,,,74,58,12.20,0.46,0.44,13.10,11,13,24,1,1,2,0,0,0,70,28,20,0,5,80,-2,-427,604,-245,171,8483471,,57.8,57.8
Connor Dewar,26,PIT,C,"$1,100,000",,,,72,55,10.62,0.16,1.86,12.64,9,8,17,0,0,0,1,0,1,124,38,17,36,45,71,-3,-447,611,-266,165,8480980,,55.3,55.3
Noah Philp,27,EDM,C,"$875,000",,,,74,56,11.41,0.34,0.29,12.04,9,11,20,1,1,2,0,0,0,82,23,18,145,105,69,-4,-440,607,-258,176,8481491,,56.0,56.0
Samuel Honzek,21,CGY,C,"$875,000",,,,74,55,11.83,0.34,0.81,12.98,10,12,22,1,1,2,0,1,1,90,27,17,13,11,75,2,-451,614,-270,169,8484180,,55.0,56.0
Cole Koepke,27,WPG,LW,"$1,000,000",,,,69,54,9.32,0.04,1.13,10.48,7,6,13,0,0,0,1,0,1,134,20,11,0,1,52,-3,-442,609,-504,125,8481043,,63.0,53.9
Joel Kiviranta,29,COL,LW,"$1,250,000",,,,74,57,10.35,0.16,1.35,11.86,8,6,14,0,0,0,1,0,1,88,29,14,19,10,55,3,-451,613,-513,131,8481641,,58.0,56.9
Josh Dunne,27,BUF,C,"$875,000",,,,74,58,11.36,0.36,0.39,12.12,10,11,21,1,1,2,0,0,0,73,27,25,7,31,73,-2,-449,612,-267,159,8482623,,57.8,57.8
Mathieu Joseph,28,STL,RW,"$2,950,000",,,,66,51,11.48,0.19,1.11,12.78,6,10,16,0,0,0,1,0,1,95,29,16,15,20,60,-1,-454,617,-443,137,8478472,,50.7,50.7
Fedor Svechkov,22,NSH,C,"$925,000",,,,77,58,11.48,0.93,0.57,12.98,10,13,23,2,3,5,0,0,0,37,31,10,154,218,79,-6,-454,616,-272,174,8482768,,58.2,58.2
Sonny Milano,29,WSH,LW,"$1,900,000",,,,70,55,10.95,1.00,0.00,11.95,11,12,23,2,2,4,0,0,0,24,17,10,10,7,59,1,-447,610,-509,135,8477947,,54.6,54.6
Curtis Douglas,25,TBL,C,"$875,000",,,,74,58,10.84,0.37,0.37,11.57,9,12,21,1,1,2,0,0,0,85,28,20,4,0,70,1,-473,623,-291,160,8480876,,57.8,57.8
Jonatan Berggren,25,DET,RW,"$1,825,000",,,,70,54,11.85,1.01,0.01,12.87,10,11,21,2,2,4,0,0,0,31,17,12,2,3,71,-6,-500,633,-489,138,8481013,,53.8,53.8
Nils Hoglander,25,VAN,LW,"$3,000,000",,,,62,47,11.68,0.81,0.01,12.50,9,10,19,1,1,2,0,0,0,51,15,15,0,1,58,3,-463,622,-525,129,8481535,,50.0,46.9
Tyson Kozak,23,BUF,C,"$875,000",,,,74,58,10.26,0.11,0.59,10.97,9,8,17,0,0,0,0,0,0,99,48,8,240,260,53,-2,-455,618,-273,172,8482896,,57.8,57.8
Alex Turcotte,24,LAK,"C,LW","$775,000",,,,72,55,10.00,0.53,0.00,10.53,7,11,18,1,1,2,0,0,0,22,25,13,136,127,56,2,-451,615,-513,140,8481532,,55.3,55.3
Albert Johansson,25,DET,D,"$1,125,000",,,,67,51,14.55,0.13,0.78,15.46,2,8,10,0,0,0,0,0,0,50,64,18,0,0,41,-2,-479,627,-583,105,8481607,,51.5,51.5
Connor Brown,32,NJD,RW,"$3,000,000",,,,80,62,12.55,0.09,1.81,14.45,11,12,23,0,0,0,1,1,2,25,30,8,16,19,92,0,-463,621,-452,164,8477015,,63.0,62.4
Radek Faksa,32,DAL,C,"$2,000,000",,,,78,60,10.32,0.14,1.65,12.11,6,9,15,0,0,0,0,1,1,91,39,18,270,208,47,-1,-460,619,-278,172,8476889,,59.9,59.9
Barclay Goodrow,32,SJS,C,"$3,641,667",,,,77,59,10.02,0.34,2.08,12.43,5,7,12,0,1,1,1,0,1,95,47,35,51,55,48,-11,-462,620,-280,136,8476624,,59.2,59.2
Ryan Shea,28,PIT,D,"$900,000",,,,70,54,16.81,0.09,1.82,18.72,3,10,13,0,0,0,0,0,0,26,72,15,0,0,42,-1,-474,625,-578,109,8478854,,53.8,53.8
Scott Morrow,23,NYR,D,"$916,667",,,,70,53,15.19,0.00,0.00,15.19,4,13,17,0,0,0,0,0,0,11,58,7,0,0,73,0,-478,626,-582,133,8482666,,52.9,52.9
Landon Slaggert,23,CHI,LW,"$900,000",,,,72,56,11.09,0.09,0.61,11.79,7,9,16,0,0,0,0,1,1,60,26,18,1,2,55,-3,-474,624,-536,121,8482172,,56.2,56.2
Boris Katchouk,27,TBL,LW,"$875,000",,,,74,58,10.56,0.11,1.03,11.70,6,9,15,0,0,0,0,1,1,82,18,10,24,59,57,-5,-520,641,-582,118,8479383,,57.8,57.8
David Jiricek,22,MIN,D,"$918,333",,,,74,56,13.30,0.09,0.20,13.59,2,10,12,0,0,0,0,0,0,22,49,22,0,0,48,-5,-511,637,-615,103,8483460,,56.0,56.0
Joe Veleno,26,MTL,C,"$900,000",,,,76,59,11.42,0.27,0.46,12.15,6,8,14,1,1,2,0,0,0,113,32,19,140,165,54,-10,-482,628,-300,149,8480813,,59.3,59.3
Ryan Winterton,22,SEA,C,"$875,000",,,,74,58,11.82,0.32,0.87,13.00,10,12,22,1,1,2,0,1,1,70,29,19,0,0,74,-1,-485,629,-303,161,8482751,,57.8,57.8
Justin Hryckowian,24,DAL,C,"$875,000",,,,74,57,11.49,0.42,0.54,12.45,9,11,20,1,1,2,0,0,0,76,28,19,55,41,70,-1,-486,630,-304,163,8484829,,56.9,56.9
Adam Wilsby,25,NSH,D,"$775,000",,,,64,48,16.09,0.05,1.47,17.61,3,9,12,0,0,0,0,1,1,29,47,15,0,0,61,1,-526,642,-630,116,8482482,,48.4,48.4
Gavin Brindley,21,COL,C,"$875,000",,,,74,57,10.85,0.58,0.37,11.81,11,12,23,1,1,2,0,0,0,67,24,17,5,8,76,1,-497,632,-316,164,8484149,,56.9,56.9
Jake Bean,27,CGY,D,"$1,750,000",,,,70,53,15.46,0.10,0.51,16.07,3,9,12,0,0,0,0,0,0,18,63,15,0,0,61,-2,-495,631,-599,118,8479402,,52.9,52.9
Thomas Novak,28,PIT,C,"$3,500,000",,,,72,55,11.80,1.22,0.01,13.03,11,17,28,2,3,5,0,0,0,10,26,8,73,100,78,1,-519,640,-337,169,8478438,,55.3,55.3
Blake Lizotte,28,PIT,C,"$1,850,000",,,,73,56,11.42,0.16,1.76,13.34,8,10,18,0,0,0,1,0,1,53,28,20,208,192,62,1,-516,638,-334,168,8481481,,56.1,56.1
Zakhar Bardakov,24,COL,C,"$875,000",,,,74,57,10.63,0.35,0.37,11.35,9,12,21,1,1,2,0,0,0,67,24,16,93,129,70,1,-504,634,-322,161,8482947,,56.9,56.9
Egor Zamula,25,PHI,D,"$1,700,000",,,,71,55,14.45,0.57,0.40,15.42,2,11,13,0,2,2,0,0,0,19,69,13,0,0,37,2,-504,635,-608,104,8481178,,55.4,55.4
Joel Hanley,34,CGY,D,"$1,750,000",,,,60,45,15.65,0.09,1.26,17.00,2,7,9,0,0,0,0,0,0,39,64,22,0,0,32,2,-509,636,-613,96,8477810,,45.4,45.4
Taylor Raddysh,27,NYR,RW,"$1,500,000",,,,80,60,11.61,0.65,0.52,12.77,8,10,18,1,1,2,0,0,0,47,23,11,3,11,70,-2,-541,650,-530,135,8479390,,60.5,60.5
Danila Yurov,22,MIN,C,"$950,000",,,,76,57,11.34,0.46,0.34,12.14,10,11,21,1,1,2,0,0,0,57,26,16,89,125,70,-4,-519,639,-337,158,8483525,,57.5,57.5
Kevin Hayes,33,PIT,C,"$7,142,857",,,,69,53,10.28,1.64,0.27,12.19,9,12,21,2,4,6,0,0,0,47,10,7,179,177,82,-3,-529,644,-348,177,8475763,,53.0,53.0
Kasperi Kapanen,29,EDM,RW,"$1,300,000",,,,70,53,11.44,0.35,0.65,12.44,6,11,17,1,1,2,0,0,0,85,17,10,19,29,57,-4,-529,643,-518,127,8477953,,55.0,52.9
Declan Chisholm,26,WSH,D,"$1,600,000",,,,65,51,14.63,0.94,0.31,15.88,2,10,12,1,3,4,0,0,0,22,52,12,0,0,46,-1,-531,645,-635,104,8480990,,50.7,50.7
Matt Rempe,23,NYR,RW,"$975,000",,,,49,37,8.90,0.25,0.00,9.16,4,5,9,0,0,0,0,0,0,108,13,29,3,9,32,0,-574,665,-563,97,8482460,,55.0,37.0
Dysin Mayo,29,CBJ,D,"$875,000",,,,74,58,10.47,0.19,1.23,11.90,2,6,8,0,1,1,0,0,0,66,59,12,0,0,38,-2,-537,647,-641,99,8478062,,57.8,57.8
Henri Jokiharju,26,BOS,D,"$3,000,000",,,,66,50,15.69,0.57,1.01,17.27,2,9,11,0,2,2,0,0,0,35,47,14,0,0,50,-1,-538,648,-642,106,8480035,,49.9,49.9
Josh Mahura,27,SEA,D,"$907,500",,,,64,50,12.98,0.06,0.58,13.62,1,8,9,0,0,0,0,0,0,62,44,17,0,0,44,0,-543,652,-647,100,8479372,,50.0,50.0
Zach Aston-Reese,31,CBJ,C,"$875,000",,,,74,58,10.65,0.02,1.08,11.75,6,8,14,0,0,0,0,1,1,133,37,17,2,36,61,-1,-540,649,-359,142,8479944,,57.8,57.8
Nick Leddy,34,SJS,D,"$4,000,000",,,,78,60,16.86,0.11,1.23,18.19,2,12,14,0,0,0,0,0,0,16,66,12,0,0,36,-4,-546,653,-650,97,8475181,,59.9,59.9
Berkly Catton,20,SEA,C,"$875,000",,,,74,58,12.06,0.54,0.35,12.94,9,13,22,1,1,2,0,0,0,43,31,17,26,17,75,0,-542,651,-360,159,8484800,,57.8,57.8
Logan O'Connor,29,COL,RW,"$2,500,000",,,,68,52,12.08,0.17,0.00,12.25,7,9,16,0,0,0,0,0,0,47,26,18,5,12,55,3,-575,667,-563,121,8481186,,61.0,52.2
Troy Stecher,31,TOR,D,"$787,500",,,,69,53,13.49,0.03,0.92,14.44,2,6,8,0,0,0,0,0,0,29,53,24,0,0,41,-2,-549,654,-653,94,8479442,,53.0,53.0
Caleb Jones,28,PIT,D,"$900,000",,,,56,43,13.58,0.32,0.50,14.41,2,8,10,0,1,1,0,0,0,49,52,12,0,0,36,-1,-572,663,-676,94,8478452,,48.0,43.0
Urho Vaakanainen,27,NYR,D,"$1,550,000",,,,68,51,14.87,0.04,0.81,15.72,2,9,11,0,0,0,0,0,0,20,48,17,0,0,43,0,-591,672,-695,95,8480001,,51.4,51.4
Jacob Bernard-Docker,25,DET,D,"$875,000",,,,66,51,12.69,0.07,0.62,13.38,2,7,9,0,0,0,0,0,0,36,60,14,0,0,42,2,-574,666,-678,99,8480879,,50.7,50.7
Kyle Capobianco,28,DAL,D,"$875,000",,,,74,57,11.17,0.46,0.44,12.07,4,8,12,0,2,2,0,0,0,32,43,12,0,0,47,0,-559,658,-663,104,8478476,,56.9,56.9
Oliver Kapanen,22,MTL,C,"$925,000",,,,76,59,10.23,0.94,0.84,12.02,10,12,22,2,3,5,0,1,1,17,31,9,130,132,74,-3,-555,655,-373,166,8482775,,59.3,59.3
Zack Ostapchuk,22,SJS,C,"$875,000",,,,74,57,9.36,0.19,0.41,9.95,4,7,11,0,0,0,0,0,0,115,22,29,142,146,37,-3,-557,656,-375,131,8482859,,56.9,56.9
Evgenii Dadonov,36,NJD,RW,"$1,000,000",,,,80,48,12.07,0.95,0.03,13.04,9,11,20,2,2,4,0,0,0,25,23,8,0,1,66,0,-562,659,-551,133,8474149,,48.0,62.4
Luke Glendening,36,NJD,C,"$775,000",,,,77,60,8.58,0.07,1.77,10.42,4,5,9,0,0,0,1,0,1,78,43,16,371,303,38,-6,-558,657,-377,161,8476822,,60.1,60.1
Olli Maatta,31,UTA,D,"$3,500,000",,,,75,59,14.37,0.05,1.00,15.42,3,11,14,0,0,0,0,0,0,15,70,7,0,0,39,2,-566,660,-670,102,8476874,,58.5,58.5
Kaedan Korczak,25,VGK,D,"$825,000",,,,50,39,15.65,0.08,0.31,16.04,2,8,10,0,0,0,0,0,0,64,44,11,0,0,39,5,-581,670,-685,99,8481527,,39.0,39.0
Sam Lafferty,30,CHI,"C,RW","$2,000,000",,,,73,57,9.43,0.15,0.43,10.01,6,7,13,0,0,0,0,0,0,83,18,18,55,64,44,-5,-568,661,-557,113,8478043,,57.0,57.0
Jakob Pelletier,24,TBL,"LW,RW","$775,000",,,,58,45,10.92,0.49,0.58,12.00,7,10,17,1,1,2,0,0,0,42,20,8,13,16,53,0,-572,664,-634,115,8481592,,45.3,45.3
Spencer Stastney,26,NSH,D,"$825,000",,,,70,53,14.56,0.08,1.26,15.90,3,10,13,0,0,0,0,0,0,13,58,12,0,0,42,-2,-579,669,-683,98,8481056,,52.9,52.9
Jesper Boqvist,27,FLA,C,"$1,500,000",,,,73,57,11.38,0.19,0.75,12.32,8,10,18,0,0,0,0,0,0,130,22,9,45,64,59,1,-568,662,-387,148,8480003,,57.0,57.0
